Code,Term,drugsubstancename,Observations,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,EmisCodeCategoryId,2001_census_16_grouping,2001_census_6_grouping,medicine,Source
6044541000033115,Lisinopril 20mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3177441000033110,Felogen XL 5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1622041000033110,Kaplon 12.5mg tablets (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5289041000033110,Clonidine 200micrograms/24hours transdermal patches,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
523941000033114,Enalapril Maleate  Wafers  10 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
37941000033115,Alphavase 5 tablets (Ashbourne Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
972341000033110,Nisoldipine 30mg modified-release tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4656741000033119,Tensaid XL 1.5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9173841000033115,Diazoxide 50mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
210541000033113,Captopril  Tablets  1 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4955941000033111,Syprol 40mg/5ml oral solution (Rosemont Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5999141000033111,Spironolactone 100mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8197041000033112,Indapamide 2.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6044641000033119,Lisinopril 20mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5971741000033116,Losartan 100mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
7871341000033114,Nadolol 30mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5402541000033112,Nifedipine 2.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3092541000033110,Furosemide 80mg/8ml solution for injection pre-filled syringes,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2101641000033119,Amilamont 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12988441000033113,Lorvacs XL 1.5mg tablets (Torrent Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4520941000033113,Ambrisentan 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6036141000033119,Raporsin XL 4mg tablets (Accord-UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5150041000033110,Cozaar 2.5mg/ml oral suspension (Organon Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3177541000033111,Felogen XL 10mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2776541000033111,Hypolar XL 30 tablets (Sandoz Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4456241000033111,Hydralazine 10mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2746441000033111,Hydrochlorothiazide 50mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5817441000033119,Neozipine XL 30mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
37741000033118,Alphavase 1 tablets (Ashbourne Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1619941000033111,Invicorp 1 solution for injection (Senetek Plc),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4425041000033113,Diovan 320mg tablets (Novartis Pharmaceuticals UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4267141000033111,Bisoprolol 7.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8263441000033110,Perindopril tosilate 5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8264941000033119,Triapin 2.5mg/2.5mg modified-release tablets (Sanofi),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
7747541000033112,Trimetazidine 20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9118441000033116,Kenzem SR 120mg capsules (Kent Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5566041000033114,Rawel XL 1.5mg tablets (Krka UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5816741000033112,Varbim XL 1.5mg tablets (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5008141000033111,Captopril 10mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2928841000033117,Cabren 2.5mg modified-release tablets (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2845941000033110,Bosentan 62.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1401341000033110,Syscor MR 10 tablets (Forest Laboratories UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8961341000033119,Noyada 25mg/5ml oral solution (Martindale Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5093641000033110,Chlorothiazide 250mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4119841000033113,Diazoxide  Oral Suspension (Sugar-Free)  50 mg/5 ml,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4521641000033114,Neofel XL 5mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5998341000033119,Sildenafil 25mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
37841000033111,Alphavase 2 tablets (Ashbourne Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1420741000033114,Tenormin 5mg/10ml solution for injection ampoules (Atnahs Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
759641000033116,Inderal 1mg/1ml solution for injection ampoules (AstraZeneca UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5890541000033115,Ramipril 2.5mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
550041000033116,Ethacrynic Acid  Tablets  50 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4521041000033115,Ambrisentan 10mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
524041000033111,Enalapril Maleate  Wafers  2.5 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5817541000033118,Neozipine XL 60mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3890141000033118,Amlodipine  Powder For Oral Suspension With Diluent (Kit)  10 mg/5 ml,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
7754841000033119,Azilsartan medoxomil 20mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5575541000033119,Metoprolol 25mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5998241000033112,Ramipril 1.25mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2929041000033116,Cabren 10mg modified-release tablets (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1423741000033117,"Terazosin Hydrochloride  Starter pack  7 x 1 mg, 7 x 2 mg",,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6012541000033117,Enalapril 1.25mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5971441000033111,Lisinopril 2.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8961241000033112,Noyada 5mg/5ml oral solution (Martindale Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5967141000033118,Enalapril 10mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1066041000033113,Perdix 7.5mg tablets (UCB Pharma Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2845841000033119,Ranvera MR 240mg tablets (Sun Pharma UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4936841000033112,Cardozin XL 4mg tablets (Almus Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4897741000033118,Amlodipine 1.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8234141000033114,Revatio 10mg/ml oral suspension (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8536441000033115,Bisoprolol 10mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8196541000033117,Zaroxolyn 2.5mg tablets (Imported (Canada)),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5453941000033119,Bendroflumethiazide 1.25mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2051241000033116,Coroday MR 20mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3940841000033110,Captopril 2mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3940641000033114,Hydralazine Hydrochloride  Dispersible tablets  10 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1622241000033119,Kaplon 50mg tablets (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6046741000033119,Adcirca 20mg tablets (Eli Lilly and Company Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1023841000033116,Oxprenolol Hydrochloride  Injection  2 mg/amp,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12682341000033117,Bedranol 10mg tablets (Ennogen Pharma Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
7755341000033112,Edarbi 80mg tablets (Takeda UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5970641000033117,Irbesartan 150mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2638041000033110,Bipranix 5mg tablets (Ashbourne Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
11826141000033119,Sildenafil 5mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1401441000033116,Syscor MR 20 tablets (Forest Laboratories UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6528441000033113,Valsartan 3mg/ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5710441000033117,Co-amilofruse 5mg/40mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1065941000033115,Perdix 15mg tablets (UCB Pharma Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4957141000033117,Propranolol 80mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3890041000033117,Ramipril  Powder For Oral Suspension With Diluent (Kit)  10 mg/5 ml,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12569041000033115,Clonidine 100micrograms/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5971641000033113,Lisinopril 7.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5975441000033113,Spironolactone 15mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5966941000033118,Diazoxide 10mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
524341000033113,Enalapril Maleate  Wafers  10 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5568741000033113,Lisinopril 40mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6487941000033119,Labetalol 50mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3954441000033119,Furosemide 250mg/25ml solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
210141000033116,Carvedilol  Tablets  50 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
10650141000033117,Nadolol 30mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1918741000033115,Pralenal 5 tablets (Opus Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8275941000033110,Perindopril erbumine 8mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5969841000033119,Hydrochlorothiazide 5mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5971841000033114,Losartan 100mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5967041000033117,Enalapril 10mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1918841000033113,Pralenal 10 tablets (Opus Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
7681541000033117,Spironolactone 4mg / Chlorothiazide 40mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5899041000033115,Captopril 6.25mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9278541000033112,Spironolactone 3mg / Chlorothiazide 30mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3333941000033117,Captopril 8mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5898441000033119,Bisoprolol 625micrograms/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1358641000033114,Sotalol Hydrochloride  Injection  10 mg/ml,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4521741000033117,Neofel XL 10mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1697641000033111,Slofedipine 20mg tablets (Sterwin Medicines),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5898741000033114,Captopril 12.5mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8276141000033118,Perindopril erbumine 8mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1918941000033117,Pralenal 20 tablets (Opus Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6045641000033115,Neo-Naclex 2.5mg tablets (Advanz Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3858741000033112,Bumetanide 2mg/4ml solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2757941000033118,Phenoxybenzamine 25mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
7755241000033119,Edarbi 40mg tablets (Takeda UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4273241000033118,Olmesartan medoxomil 10mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12682641000033113,Bedranol 80mg tablets (Ennogen Pharma Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2517541000033116,*Rauwolfia Serpentina  Liquid  ,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
998641000033111,Odrik 2mg capsules (Aventis Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5898841000033116,Captopril 12.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9687241000033116,Sildenafil 12.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
524641000033117,Enalapril Maleate  Wafers  5 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12107141000033117,Catapres TTS 1 patches (Imported (Germany)),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1508641000033116,Verapamil Hydrochloride  Injection  2.5 mg/ml,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5401741000033110,Bendroflumethiazide 5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5969941000033110,Hydrochlorothiazide 5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2928441000033115,Tensopril 25mg tablets (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8263341000033116,Perindopril tosilate 2.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5998141000033117,Propranolol 40mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5966841000033114,Diazoxide 10mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3952641000033110,Nimodrel XL 30mg tablets (Zurich Pharmaceuticals),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5971541000033112,Lisinopril 7.5mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12877141000033119,Hydralazine 10mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
902441000033114,Methoserpidine  Tablets  10 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4575941000033115,Doxzogen XL 4mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5401641000033118,Captopril 15mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1165041000033114,Reserpine  Tablets  0.25 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2908541000033114,Sotalol 40mg/4ml solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9157641000033112,Riociguat 2.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
13127941000033115,Iloprost 50micrograms/0.5ml solution for infusion ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
11734641000033115,Selexipag 200microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2641041000033116,Zolvera 40mg/5ml oral solution (Rosemont Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2638141000033114,Bipranix 10mg tablets (Ashbourne Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5492841000033111,Vastarel MR 35mg tablets (Imported (France)),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5898941000033112,Captopril 6.25mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
196241000033111,Catapres 150micrograms/1ml solution for injection ampoules (Glenwood GmbH),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1918641000033112,Pralenal 2.5 tablets (Opus Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2928341000033114,Tensopril 12.5mg tablets (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9157341000033116,Riociguat 1mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5816941000033110,Bi-Carzem XL 300mg capsules (Tillomed Laboratories Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1618441000033111,Hydralazine Hydrochloride  Tablets  12.5 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12118541000033113,Catapres TTS 3 patches (Imported (Germany)),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5816841000033119,Bi-Carzem XL 240mg capsules (Tillomed Laboratories Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
10217641000033116,Molap 4mg tablets (Rivopharm (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6435741000033117,Irbesartan 37.5mg oral powder sachets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
887141000033113,Metoprolol 5mg/5ml solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1357141000033115,Sodium nitroprusside 50mg powder for solution for infusion vials,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8554141000033116,Ifirmasta 75mg tablets (Krka UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4156341000033119,Sitaxentan 100mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
811341000033119,Labetalol 100mg/20ml solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2928541000033119,Tensopril 50mg tablets (Teva UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
524541000033118,Enalapril Maleate  Wafers  20 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5997541000033113,Perindopril  Oral solution  8 mg/5 ml,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1119641000033117,Propranolol 1mg/1ml solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9157241000033114,Riociguat 500microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
7755141000033114,Edarbi 20mg tablets (Takeda UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8554341000033118,Ifirmasta 300mg tablets (Krka UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
998541000033110,Odrik 1mg capsules (Aventis Pharma),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
11072741000033116,Hydralazine 25mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9157441000033110,Riociguat 1.5mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4260341000033110,Verapamil 5mg/2ml solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3279541000033115,Lisicostad 10mg/12.5mg tablets (Genus Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8196641000033116,Zaroxolyn 5mg tablets (Imported (Canada)),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12117941000033118,Catapres TTS 2 patches (Imported (Germany)),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8182141000033114,Diazoxide 12.5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
11734741000033112,Selexipag 400microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
10713941000033113,Bumetanide 5mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6468341000033117,Diazoxide 100mg/5ml oral solution,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5898541000033118,Bisoprolol 625micrograms/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5595341000033117,Captopril  Oral Suspension Sugar Free  2 mg/ml,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2956041000033112,Amoride 5mg tablets (Dr Reddy's Laboratories (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
3952741000033118,Nimodrel XL 60mg tablets (Zurich Pharmaceuticals),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
12682741000033116,Bedranol 160mg tablets (Ennogen Pharma Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9159541000033117,Actelsar HCT 80mg/25mg tablets (Accord-UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2866041000033110,Vivacor 5mg tablets (Lexon (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
448841000033117,Diazoxide 300mg/20ml solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8554241000033111,Ifirmasta 150mg tablets (Krka UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8962641000033115,Opsumit 10mg tablets (Janssen-Cilag Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
11735041000033110,Selexipag 1mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6139041000033116,Revatio 10mg/12.5ml solution for injection vials (Viatris UK Healthcare Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2866141000033114,Vivacor 10mg tablets (Lexon (UK) Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
5454041000033117,Captopril 4mg capsules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9121641000033116,Parmid XL 5mg tablets (Sandoz Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
734141000033114,Hydralazine 20mg powder for solution for injection ampoules,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
11735341000033112,Selexipag 1.6mg tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
524441000033119,Enalapril Maleate  Wafers  2.5 mg,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
6468441000033111,Diazoxide 100mg/5ml oral suspension,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1461441000033115,Trandate 100mg/20ml solution for injection ampoules (Focus Pharmaceuticals Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
11734841000033119,Selexipag 600microgram tablets,,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9121741000033113,Parmid XL 10mg tablets (Sandoz Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
9159341000033112,Actelsar HCT 40mg/12.5mg tablets (Actavis UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
1401541000033115,Syscor MR 30 tablets (Forest Laboratories UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8946341000033115,Vizarsin 50mg tablets (Krka UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
2846241000033113,Tracleer 125mg tablets (Janssen-Cilag Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
8946141000033118,Vizarsin 100mg tablets (Krka UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
4288341000033111,Oxandosin XL 4mg tablets (Ratiopharm UK Ltd),,,,,,,,,,,DAAR_2025_004_all_prod_codes.txt
